192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:53.786648
192.168.0.103,48.208.208.22,UDP,54119,3480,179,2025-06-29 00:51:54.877769
48.208.208.22,192.168.0.103,UDP,3480,54119,168,2025-06-29 00:51:54.880761
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:54.883763
48.208.208.22,192.168.0.103,UDP,3480,54119,234,2025-06-29 00:51:54.890770
48.208.208.22,192.168.0.103,UDP,3480,54119,181,2025-06-29 00:51:54.894761
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:54.897781
48.208.208.22,192.168.0.103,UDP,3480,54119,151,2025-06-29 00:51:54.903766
48.208.208.22,192.168.0.103,UDP,3480,54119,174,2025-06-29 00:51:54.906280
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:54.909779
192.168.0.103,48.208.208.22,UDP,54119,3480,178,2025-06-29 00:51:54.912771
48.208.208.22,192.168.0.103,UDP,3480,54119,181,2025-06-29 00:51:54.918788
192.168.0.103,48.208.208.22,UDP,54119,3480,86,2025-06-29 00:51:54.921780
192.168.0.103,48.208.208.22,UDP,54119,3480,183,2025-06-29 00:51:54.925768
48.208.208.22,192.168.0.103,UDP,3480,54119,183,2025-06-29 00:51:54.938975
192.168.0.103,48.208.208.22,UDP,54119,3480,177,2025-06-29 00:51:54.941966
48.208.208.22,192.168.0.103,UDP,3480,54119,182,2025-06-29 00:51:54.943962
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:54.946953
192.168.0.103,48.208.208.22,UDP,54119,3480,172,2025-06-29 00:51:54.948948
192.168.0.103,48.208.208.22,UDP,54119,3480,118,2025-06-29 00:51:54.954932
48.208.208.22,192.168.0.103,UDP,3480,54119,184,2025-06-29 00:51:54.958923
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:54.961915
192.168.0.103,48.208.208.22,UDP,54119,3480,170,2025-06-29 00:51:54.963910
48.208.208.22,192.168.0.103,UDP,3480,54119,182,2025-06-29 00:51:54.967900
192.168.0.103,48.208.208.22,UDP,54119,3480,179,2025-06-29 00:51:54.970891
48.208.208.22,192.168.0.103,UDP,3480,54119,187,2025-06-29 00:51:54.973885
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:54.975878
192.168.0.103,48.208.208.22,UDP,54119,3480,173,2025-06-29 00:51:54.978870
48.208.208.22,192.168.0.103,UDP,3480,54119,197,2025-06-29 00:51:54.982861
192.168.0.103,48.208.208.22,UDP,54119,3480,171,2025-06-29 00:51:54.987849
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:54.990840
48.208.208.22,192.168.0.103,UDP,3480,54119,180,2025-06-29 00:51:54.995828
192.168.0.103,48.208.208.22,UDP,54119,3480,175,2025-06-29 00:51:55.006351
48.208.208.22,192.168.0.103,UDP,3480,54119,176,2025-06-29 00:51:55.011869
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.015838
192.168.0.103,48.208.208.22,UDP,54119,3480,174,2025-06-29 00:51:55.024813
48.208.208.22,192.168.0.103,UDP,3480,54119,185,2025-06-29 00:51:55.027806
192.168.0.103,48.208.208.22,UDP,54119,3480,107,2025-06-29 00:51:55.030797
192.168.0.103,48.208.208.22,UDP,54119,3480,177,2025-06-29 00:51:55.037862
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.040854
48.208.208.22,192.168.0.103,UDP,3480,54119,180,2025-06-29 00:51:55.042849
192.168.0.103,48.208.208.22,UDP,54119,3480,177,2025-06-29 00:51:55.044843
48.208.208.22,192.168.0.103,UDP,3480,54119,180,2025-06-29 00:51:55.046838
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.049831
192.168.0.103,48.208.208.22,UDP,54119,3480,166,2025-06-29 00:51:55.054817
48.208.208.22,192.168.0.103,UDP,3480,54119,181,2025-06-29 00:51:55.075801
192.168.0.103,48.208.208.22,UDP,54119,3480,170,2025-06-29 00:51:55.079792
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.082785
48.208.208.22,192.168.0.103,UDP,3480,54119,184,2025-06-29 00:51:55.088805
48.208.208.22,192.168.0.103,UDP,3480,54119,114,2025-06-29 00:51:55.092793
48.208.208.22,192.168.0.103,UDP,3480,54119,90,2025-06-29 00:51:55.095785
48.208.208.22,192.168.0.103,UDP,3480,54119,218,2025-06-29 00:51:55.098806
192.168.0.103,48.208.208.22,UDP,54119,3480,176,2025-06-29 00:51:55.103793
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.107804
48.208.208.22,192.168.0.103,UDP,3480,54119,175,2025-06-29 00:51:55.110796
192.168.0.103,48.208.208.22,UDP,54119,3480,183,2025-06-29 00:51:55.112791
48.208.208.22,192.168.0.103,UDP,3480,54119,171,2025-06-29 00:51:55.115784
192.168.0.103,48.208.208.22,UDP,54119,3480,173,2025-06-29 00:51:55.121806
48.208.208.22,192.168.0.103,UDP,3480,54119,176,2025-06-29 00:51:55.124797
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.127814
192.168.0.103,48.208.208.22,UDP,54119,3480,175,2025-06-29 00:51:55.130806
48.208.208.22,192.168.0.103,UDP,3480,54119,181,2025-06-29 00:51:55.132801
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.140944
192.168.0.103,48.208.208.22,UDP,54119,3480,181,2025-06-29 00:51:55.142939
48.208.208.22,192.168.0.103,UDP,3480,54119,172,2025-06-29 00:51:55.144933
192.168.0.103,48.208.208.22,UDP,54119,3480,187,2025-06-29 00:51:55.147926
48.208.208.22,192.168.0.103,UDP,3480,54119,179,2025-06-29 00:51:55.151916
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.155910
192.168.0.103,48.208.208.22,UDP,54119,3480,173,2025-06-29 00:51:55.159896
48.208.208.22,192.168.0.103,UDP,3480,54119,172,2025-06-29 00:51:55.162887
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.165879
192.168.0.103,48.208.208.22,UDP,54119,3480,169,2025-06-29 00:51:55.172862
48.208.208.22,192.168.0.103,UDP,3480,54119,176,2025-06-29 00:51:55.175867
192.168.0.103,48.208.208.22,UDP,54119,3480,164,2025-06-29 00:51:55.178846
192.168.0.103,48.208.208.22,UDP,54119,3480,86,2025-06-29 00:51:55.181838
48.208.208.22,192.168.0.103,UDP,3480,54119,167,2025-06-29 00:51:55.186826
192.168.0.103,48.208.208.22,UDP,54119,3480,165,2025-06-29 00:51:55.189818
48.208.208.22,192.168.0.103,UDP,3480,54119,179,2025-06-29 00:51:55.191813
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.194806
192.168.0.103,48.208.208.22,UDP,54119,3480,162,2025-06-29 00:51:55.196838
192.168.0.103,48.208.208.22,UDP,54119,3480,343,2025-06-29 00:51:55.200820
48.208.208.22,192.168.0.103,UDP,3480,54119,184,2025-06-29 00:51:55.209914
192.168.0.103,48.208.208.22,UDP,54119,3480,147,2025-06-29 00:51:55.212905
48.208.208.22,192.168.0.103,UDP,3480,54119,192,2025-06-29 00:51:55.218892
192.168.0.103,48.208.208.22,UDP,54119,3480,148,2025-06-29 00:51:55.221883
48.208.208.22,192.168.0.103,UDP,3480,54119,179,2025-06-29 00:51:55.226870
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.230860
192.168.0.103,48.208.208.22,UDP,54119,3480,144,2025-06-29 00:51:55.236846
48.208.208.22,192.168.0.103,UDP,3480,54119,174,2025-06-29 00:51:55.240836
192.168.0.103,48.208.208.22,UDP,54119,3480,143,2025-06-29 00:51:55.243826
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.247841
48.208.208.22,192.168.0.103,UDP,3480,54119,175,2025-06-29 00:51:55.253831
192.168.0.103,48.208.208.22,UDP,54119,3480,146,2025-06-29 00:51:55.257846
48.208.208.22,192.168.0.103,UDP,3480,54119,175,2025-06-29 00:51:55.260838
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.264828
192.168.0.103,48.208.208.22,UDP,54119,3480,152,2025-06-29 00:51:55.270858
48.208.208.22,192.168.0.103,UDP,3480,54119,172,2025-06-29 00:51:55.272852
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.274847
192.168.0.103,48.208.208.22,UDP,54119,3480,155,2025-06-29 00:51:55.278837
48.208.208.22,192.168.0.103,UDP,3480,54119,184,2025-06-29 00:51:55.280832
192.168.0.103,48.208.208.22,UDP,54119,3480,164,2025-06-29 00:51:55.286338
48.208.208.22,192.168.0.103,UDP,3480,54119,178,2025-06-29 00:51:55.289837
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.294824
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.297850
192.168.0.103,48.208.208.22,UDP,54119,3480,153,2025-06-29 00:51:55.302835
48.208.208.22,192.168.0.103,UDP,3480,54119,164,2025-06-29 00:51:55.304831
192.168.0.103,48.208.208.22,UDP,54119,3480,149,2025-06-29 00:51:55.306871
48.208.208.22,192.168.0.103,UDP,3480,54119,162,2025-06-29 00:51:55.309855
192.168.0.103,48.208.208.22,UDP,54119,3480,147,2025-06-29 00:51:55.313845
48.208.208.22,192.168.0.103,UDP,3480,54119,177,2025-06-29 00:51:55.319830
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.322821
192.168.0.103,48.208.208.22,UDP,54119,3480,139,2025-06-29 00:51:55.325814
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.328832
48.208.208.22,192.168.0.103,UDP,3480,54119,173,2025-06-29 00:51:55.330827
192.168.0.103,48.208.208.22,UDP,54119,3480,153,2025-06-29 00:51:55.336881
48.208.208.22,192.168.0.103,UDP,3480,54119,169,2025-06-29 00:51:55.340854
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.343846
192.168.0.103,48.208.208.22,UDP,54119,3480,158,2025-06-29 00:51:55.346838
48.208.208.22,192.168.0.103,UDP,3480,54119,175,2025-06-29 00:51:55.349830
48.208.208.22,192.168.0.103,UDP,3480,54119,122,2025-06-29 00:51:55.354818
192.168.0.103,48.208.208.22,UDP,54119,3480,170,2025-06-29 00:51:55.357810
48.208.208.22,192.168.0.103,UDP,3480,54119,169,2025-06-29 00:51:55.361801
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.365789
192.168.0.103,48.208.208.22,UDP,54119,3480,178,2025-06-29 00:51:55.371808
48.208.208.22,192.168.0.103,UDP,3480,54119,177,2025-06-29 00:51:55.374801
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.377815
192.168.0.103,48.208.208.22,UDP,54119,3480,179,2025-06-29 00:51:55.380806
48.208.208.22,192.168.0.103,UDP,3480,54119,175,2025-06-29 00:51:55.382801
192.168.0.103,48.208.208.22,UDP,54119,3480,182,2025-06-29 00:51:55.387818
48.208.208.22,192.168.0.103,UDP,3480,54119,180,2025-06-29 00:51:55.390811
192.168.0.103,48.208.208.22,UDP,54119,3480,179,2025-06-29 00:51:55.394799
48.208.208.22,192.168.0.103,UDP,3480,54119,177,2025-06-29 00:51:55.397813
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.403798
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.405793
192.168.0.103,48.208.208.22,UDP,54119,3480,118,2025-06-29 00:51:55.408816
192.168.0.103,48.208.208.22,UDP,54119,3480,182,2025-06-29 00:51:55.411808
48.208.208.22,192.168.0.103,UDP,3480,54119,161,2025-06-29 00:51:55.414800
192.168.0.103,48.208.208.22,UDP,54119,3480,177,2025-06-29 00:51:55.420817
48.208.208.22,192.168.0.103,UDP,3480,54119,145,2025-06-29 00:51:55.421815
192.168.0.103,48.208.208.22,UDP,54119,3480,175,2025-06-29 00:51:55.424807
48.208.208.22,192.168.0.103,UDP,3480,54119,151,2025-06-29 00:51:55.428936
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.431928
192.168.0.103,48.208.208.22,UDP,54119,3480,178,2025-06-29 00:51:55.438910
48.208.208.22,192.168.0.103,UDP,3480,54119,146,2025-06-29 00:51:55.442903
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.445892
192.168.0.103,48.208.208.22,UDP,54119,3480,171,2025-06-29 00:51:55.448913
192.168.0.103,48.208.208.22,UDP,54119,3480,195,2025-06-29 00:51:55.454895
48.208.208.22,192.168.0.103,UDP,3480,54119,155,2025-06-29 00:51:55.457890
192.168.0.103,48.208.208.22,UDP,54119,3480,171,2025-06-29 00:51:55.460880
48.208.208.22,192.168.0.103,UDP,3480,54119,148,2025-06-29 00:51:55.464869
192.168.0.103,48.208.208.22,UDP,54119,3480,170,2025-06-29 00:51:55.471851
48.208.208.22,192.168.0.103,UDP,3480,54119,145,2025-06-29 00:51:55.475841
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.478877
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.482865
192.168.0.103,48.208.208.22,UDP,54119,3480,170,2025-06-29 00:51:55.487890
48.208.208.22,192.168.0.103,UDP,3480,54119,151,2025-06-29 00:51:55.491879
48.208.208.22,192.168.0.103,UDP,3480,54119,147,2025-06-29 00:51:55.496386
192.168.0.103,48.208.208.22,UDP,54119,3480,169,2025-06-29 00:51:55.498887
48.208.208.22,192.168.0.103,UDP,3480,54119,152,2025-06-29 00:51:55.505870
192.168.0.103,48.208.208.22,UDP,54119,3480,173,2025-06-29 00:51:55.508863
48.208.208.22,192.168.0.103,UDP,3480,54119,153,2025-06-29 00:51:55.510855
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.512863
192.168.0.103,48.208.208.22,UDP,54119,3480,163,2025-06-29 00:51:55.514845
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.518885
48.208.208.22,192.168.0.103,UDP,3480,54119,145,2025-06-29 00:51:55.521877
192.168.0.103,48.208.208.22,UDP,54119,3480,165,2025-06-29 00:51:55.524869
48.208.208.22,192.168.0.103,UDP,3480,54119,146,2025-06-29 00:51:55.527861
192.168.0.103,48.208.208.22,UDP,54119,3480,160,2025-06-29 00:51:55.529856
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.531851
48.208.208.22,192.168.0.103,UDP,3480,54119,138,2025-06-29 00:51:55.537836
192.168.0.103,48.208.208.22,UDP,54119,3480,164,2025-06-29 00:51:55.541825
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.543820
48.208.208.22,192.168.0.103,UDP,3480,54119,136,2025-06-29 00:51:55.546852
192.168.0.103,48.208.208.22,UDP,54119,3480,151,2025-06-29 00:51:55.549834
48.208.208.22,192.168.0.103,UDP,3480,54119,146,2025-06-29 00:51:55.552828
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.556336
192.168.0.103,48.208.208.22,UDP,54119,3480,154,2025-06-29 00:51:55.559835
48.208.208.22,192.168.0.103,UDP,3480,54119,144,2025-06-29 00:51:55.564822
192.168.0.103,48.208.208.22,UDP,54119,3480,155,2025-06-29 00:51:55.568838
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.570833
48.208.208.22,192.168.0.103,UDP,3480,54119,147,2025-06-29 00:51:55.572828
192.168.0.103,48.208.208.22,UDP,54119,3480,151,2025-06-29 00:51:55.574823
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.577863
48.208.208.22,192.168.0.103,UDP,3480,54119,149,2025-06-29 00:51:55.579858
192.168.0.103,48.208.208.22,UDP,54119,3480,107,2025-06-29 00:51:55.584845
192.168.0.103,48.208.208.22,UDP,54119,3480,148,2025-06-29 00:51:55.587864
48.208.208.22,192.168.0.103,UDP,3480,54119,146,2025-06-29 00:51:55.608864
192.168.0.103,48.208.208.22,UDP,54119,3480,146,2025-06-29 00:51:55.612853
48.208.208.22,192.168.0.103,UDP,3480,54119,146,2025-06-29 00:51:55.614850
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.619864
192.168.0.103,48.208.208.22,UDP,54119,3480,153,2025-06-29 00:51:55.622856
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.626367
48.208.208.22,192.168.0.103,UDP,3480,54119,122,2025-06-29 00:51:55.630864
48.208.208.22,192.168.0.103,UDP,3480,54119,144,2025-06-29 00:51:55.633857
192.168.0.103,48.208.208.22,UDP,54119,3480,157,2025-06-29 00:51:55.636889
48.208.208.22,192.168.0.103,UDP,3480,54119,139,2025-06-29 00:51:55.639869
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.641864
192.168.0.103,48.208.208.22,UDP,54119,3480,152,2025-06-29 00:51:55.643858
48.208.208.22,192.168.0.103,UDP,3480,54119,144,2025-06-29 00:51:55.646370
192.168.0.103,48.208.208.22,UDP,54119,3480,148,2025-06-29 00:51:55.648872
192.168.0.103,48.208.208.22,UDP,54119,3480,90,2025-06-29 00:51:55.652862
48.208.208.22,192.168.0.103,UDP,3480,54119,83,2025-06-29 00:51:55.654856
192.168.0.103,48.208.208.22,UDP,54119,3480,150,2025-06-29 00:51:55.656892
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.660874
192.168.0.103,48.208.208.22,UDP,54119,3480,149,2025-06-29 00:51:55.663865
192.168.0.103,48.208.208.22,UDP,54119,3480,145,2025-06-29 00:51:55.666897
192.168.0.103,48.208.208.22,UDP,54119,3480,118,2025-06-29 00:51:55.670872
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.694858
192.168.0.103,48.208.208.22,UDP,54119,3480,145,2025-06-29 00:51:55.700955
192.168.0.103,48.208.208.22,UDP,54119,3480,86,2025-06-29 00:51:55.702949
192.168.0.103,48.208.208.22,UDP,54119,3480,94,2025-06-29 00:51:55.705941
192.168.0.103,48.208.208.22,UDP,54119,3480,148,2025-06-29 00:51:55.707937
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.710928
192.168.0.103,48.208.208.22,UDP,54119,3480,147,2025-06-29 00:51:55.711926
192.168.0.103,48.208.208.22,UDP,54119,3480,144,2025-06-29 00:51:55.713920
192.168.0.103,48.208.208.22,UDP,54119,3480,148,2025-06-29 00:51:55.716914
192.168.0.103,48.208.208.22,UDP,54119,3480,324,2025-06-29 00:51:55.720902
192.168.0.103,48.208.208.22,UDP,54119,3480,147,2025-06-29 00:51:55.751866
192.168.0.103,48.208.208.22,UDP,54119,3480,150,2025-06-29 00:51:55.754858
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.756886
192.168.0.103,48.208.208.22,UDP,54119,3480,146,2025-06-29 00:51:55.759870
192.168.0.103,48.208.208.22,UDP,54119,3480,83,2025-06-29 00:51:55.764857
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.769880
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.780865
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.784857
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.794850
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.796884
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.798866
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.802856
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.806360
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.809858
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.812853
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.814845
48.208.208.22,192.168.0.103,UDP,3480,54119,118,2025-06-29 00:51:55.818862
48.208.208.22,192.168.0.103,UDP,3480,54119,90,2025-06-29 00:51:55.822851
48.208.208.22,192.168.0.103,UDP,3480,54119,218,2025-06-29 00:51:55.825843
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.827867
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.834857
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.837876
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.840868
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.843860
192.168.0.103,48.208.208.22,UDP,54119,3480,153,2025-06-29 00:51:55.847878
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.852865
192.168.0.103,48.208.208.22,UDP,54119,3480,83,2025-06-29 00:51:55.854860
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.858886
48.208.208.22,192.168.0.103,UDP,3480,54119,139,2025-06-29 00:51:55.861878
192.168.0.103,48.208.208.22,UDP,54119,3480,284,2025-06-29 00:51:55.867888
48.208.208.22,192.168.0.103,UDP,3480,54119,200,2025-06-29 00:51:55.870879
48.208.208.22,192.168.0.103,UDP,3480,54119,151,2025-06-29 00:51:55.872873
192.168.0.103,48.208.208.22,UDP,54119,3480,337,2025-06-29 00:51:55.874869
